Database
Item code,ISO code,Unit,Year,Value,Source Code,Note,Title
toccfreschc,SE,Mtoe,2000,6.1275,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2001,5.3402,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2002,5.4143,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2003,5.1886,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2004,5.1972,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2005,4.9830,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2006,4.8739,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2007,4.6595,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2008,4.8039,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2009,4.6484,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2010,4.1875,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2011,4.7277,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2012,4.4165,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2013,4.4660,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2014,5.0233,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2015,4.5330,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2016,4.4485,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2017,4.4816,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2018,4.3839,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2019,4.4039,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,SE,Mtoe,2020,n.a.,STEM,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1990,170.3765,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1991,165.1100,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1992,166.2870,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1993,165.9789,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1994,165.3465,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1995,166.6747,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1996,167.8173,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1997,174.5499,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1998,170.2764,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,1999,172.0204,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2000,175.7742,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2001,174.8638,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2002,175.1312,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2003,173.4379,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2004,171.4750,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2005,175.0309,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2006,178.0860,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2007,167.3251,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2008,176.4405,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2009,171.3514,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2010,166.2778,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2011,165.5975,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2012,162.4849,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2013,170.8023,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2014,159.1441,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2015,164.6173,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2016,163.1582,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2017,160.7983,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2018,159.9661,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2019,159.8889,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,EU,Mtoe,2020,n.a.,ODYSSEE,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1990,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1991,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1992,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1993,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1994,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1995,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1996,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1997,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1998,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,1999,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2000,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2001,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2002,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2003,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2004,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2005,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2006,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2007,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2008,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2009,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2010,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2011,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2012,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2013,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2014,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2015,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2016,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2017,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2018,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2019,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,NO,,2020,n.a.,,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1990,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1991,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1992,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1993,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1994,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1995,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1996,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1997,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1998,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,1999,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2000,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2001,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2002,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2003,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2004,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2005,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2006,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2007,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2008,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2009,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2010,2.1494,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2011,2.1354,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2012,2.1015,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2013,2.0005,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2014,1.9521,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2015,1.9893,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2016,2.1633,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2017,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2018,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2019,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,RS,Mtoe,2020,n.a.,RZS,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1990,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1991,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1992,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1993,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1994,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1995,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1996,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1997,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1998,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,1999,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2000,4.1308,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2001,4.2281,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2002,4.1295,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2003,4.2389,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2004,4.1359,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2005,4.0726,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2006,4.2344,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2007,3.9624,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2008,4.0371,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2009,4.0835,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2010,4.1276,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2011,3.8922,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2012,3.9376,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2013,4.1153,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2014,3.7942,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2015,3.7899,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2016,3.9715,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2017,3.8388,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2018,3.7850,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2019,3.7028,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,CH,Mtoe,2020,n.a.,Estimated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1990,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1991,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1992,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1993,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1994,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1995,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1996,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1997,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1998,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,1999,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2000,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2001,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2002,31.5120,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2003,30.9970,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2004,32.0910,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2005,30.2280,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2006,29.0470,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2007,28.3720,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2008,28.8400,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2009,27.3230,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2010,28.7440,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2011,25.4340,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2012,25.9500,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2013,25.0240,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2014,23.9970,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2015,24.2950,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2016,24.5860,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2017,24.9110,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2018,25.2010,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2019,25.3230,Calculated,,Final consumption of residential for space heating with climatic corrections
toccfreschc,GB,Mtoe,2020,n.a.,Calculated,,Final consumption of residential for space heating with climatic corrections



